sensor_id,temperature,pressure,humidity,event_time
sensor_2,25.07,1200.56,60.15,1723955581189
sensor_0,14.99,800.1,39.98,1723955581199
sensor_1,20.08,1012.75,49.96,1723955581199
sensor_2,25.01,1199.65,59.85,1723955581199
sensor_0,15.12,800.24,39.92,1723955581209
sensor_1,19.81,1012.67,49.91,1723955581209
sensor_2,24.56,1200.14,59.67,1723955581209
sensor_0,14.9,799.65,39.91,1723955581220
sensor_1,19.51,1013.27,49.7,1723955581220
sensor_2,24.4,1199.95,59.59,1723955581220
sensor_0,14.86,799.39,39.74,1723955581230
sensor_1,19.95,1013.29,49.56,1723955581230
sensor_2,24.49,1199.28,59.46,1723955581230
sensor_0,14.75,799.67,39.85,1723955581240
sensor_1,19.81,1013.05,49.66,1723955581240
sensor_2,24.32,1199.7,59.42,1723955581240
sensor_0,14.82,799.73,39.65,1723955581250
sensor_1,19.62,1012.8,49.51,1723955581250
sensor_2,24.37,1199.51,59.08,1723955581250
sensor_0,14.5,799.77,39.64,1723955581261
sensor_1,19.33,1012.8,49.34,1723955581261
sensor_2,23.81,1199.03,59.16,1723955581261
sensor_0,14.44,799.29,39.55,1723955581271
sensor_1,19.12,1012.22,49.39,1723955581271
sensor_2,24.04,1198.51,58.91,1723955581271
sensor_0,14.76,799.27,39.54,1723955581281
sensor_1,18.96,1012.78,49.28,1723955581281
sensor_2,23.73,1198.78,58.76,1723955581281
sensor_0,14.62,799.29,39.5,1723955581291
sensor_1,18.85,1012.12,49.09,1723955581291
sensor_2,23.84,1198.45,58.62,1723955581291
sensor_0,14.66,799.55,39.51,1723955581302
sensor_1,18.84,1012.4,48.97,1723955581302
sensor_2,23.61,1198.14,58.5,1723955581302
sensor_0,14.6,799.74,39.47,1723955581312
sensor_1,19.19,1012.5,48.89,1723955581312
sensor_2,23.14,1198.8,58.29,1723955581312
sensor_0,14.59,799.02,39.44,1723955581322
sensor_1,18.75,1011.87,48.71,1723955581322
sensor_2,23.27,1197.77,58.23,1723955581322
sensor_0,14.27,798.94,39.37,1723955581333
sensor_1,18.75,1011.61,48.77,1723955581333
sensor_2,22.88,1198.38,58.17,1723955581333
sensor_0,14.25,799.66,39.24,1723955581343
sensor_1,18.45,1012.28,48.76,1723955581343
sensor_2,23.21,1198.06,57.95,1723955581343
sensor_0,14.32,799.56,39.35,1723955581353
sensor_1,18.64,1011.64,48.58,1723955581353
sensor_2,22.99,1197.91,57.78,1723955581353
sensor_0,14.08,799.65,39.36,1723955581363
sensor_1,18.74,1011.58,48.54,1723955581363
sensor_2,22.87,1197.8,57.84,1723955581364
sensor_0,14.15,799.25,39.25,1723955581374
sensor_1,18.54,1012.29,48.36,1723955581374
sensor_2,22.6,1197.94,57.76,1723955581374
sensor_0,14.31,799.06,39.14,1723955581384
sensor_1,18.36,1012.23,48.49,1723955581384
sensor_2,22.81,1197.43,57.63,1723955581384
sensor_0,14.27,799.43,39.23,1723955581394
sensor_1,18.62,1011.03,48.35,1723955581394
sensor_2,22.72,1197.49,57.4,1723955581394
sensor_0,14.22,799.32,39.14,1723955581404
sensor_1,18.47,1011.47,48.33,1723955581404
sensor_2,22.61,1197.68,57.4,1723955581404
sensor_0,14.28,799.09,39.15,1723955581415
sensor_1,18.26,1011.74,48.28,1723955581415
sensor_2,22.39,1197.04,57.35,1723955581415
sensor_0,13.96,798.96,39.04,1723955581425
sensor_1,18.44,1011.26,48.3,1723955581425
sensor_2,22.19,1197.48,57.25,1723955581425
sensor_0,14.03,799.09,39.15,1723955581435
sensor_1,18.15,1011.59,48.09,1723955581435
sensor_2,22.0,1197.04,57.34,1723955581435
sensor_0,14.25,799.17,39.14,1723955581445
sensor_1,17.85,1011.63,48.16,1723955581446
sensor_2,22.0,1197.1,57.23,1723955581446
sensor_0,14.17,799.27,39.13,1723955581456
sensor_1,18.37,1011.31,48.04,1723955581456
sensor_2,22.33,1197.59,57.16,1723955581456
sensor_0,13.94,799.45,39.0,1723955581466
sensor_1,18.25,1011.55,48.12,1723955581466
sensor_2,21.97,1196.73,57.11,1723955581466
sensor_0,13.9,799.24,39.08,1723955581476
sensor_1,17.87,1011.81,48.04,1723955581476
sensor_2,22.05,1197.06,57.1,1723955581476
sensor_0,13.87,798.77,38.98,1723955581486
sensor_1,18.01,1011.38,48.15,1723955581486
sensor_2,22.28,1197.47,57.0,1723955581486
sensor_0,13.86,799.44,38.96,1723955581496
sensor_1,17.99,1011.61,48.01,1723955581496
sensor_2,21.85,1196.67,57.09,1723955581496
sensor_0,13.95,798.91,39.02,1723955581507
sensor_1,18.16,1011.28,48.11,1723955581507
sensor_2,22.07,1196.69,57.1,1723955581507
sensor_0,13.96,799.21,38.96,1723955581517
sensor_1,18.09,1011.11,47.85,1723955581517
sensor_2,22.05,1197.42,57.03,1723955581517
sensor_0,13.83,798.76,38.91,1723955581527
sensor_1,18.02,1011.07,48.15,1723955581527
sensor_2,21.81,1196.57,57.04,1723955581527
sensor_0,14.09,799.2,39.0,1723955581537
sensor_1,18.04,1011.79,48.06,1723955581537
sensor_2,22.03,1196.61,56.97,1723955581537
sensor_0,14.02,799.13,38.95,1723955581548
sensor_1,18.03,1011.33,48.14,1723955581548
sensor_2,21.86,1196.73,57.12,1723955581548
sensor_0,13.97,799.13,38.99,1723955581558
sensor_1,17.96,1011.23,48.1,1723955581558
sensor_2,21.87,1196.68,57.0,1723955581558
sensor_0,13.89,798.71,38.94,1723955581568
sensor_1,17.95,1011.06,48.07,1723955581568
sensor_2,21.94,1196.87,57.06,1723955581568
sensor_0,14.07,799.53,39.11,1723955581578
sensor_1,18.27,1011.45,48.23,1723955581578
sensor_2,22.15,1197.56,57.23,1723955581578
sensor_0,14.08,798.96,38.98,1723955581588
sensor_1,18.0,1011.76,48.16,1723955581589
sensor_2,22.14,1196.98,57.26,1723955581589
sensor_0,14.11,798.77,39.03,1723955581599
sensor_1,18.27,1011.58,48.16,1723955581599
sensor_2,22.48,1197.59,57.32,1723955581599
sensor_0,14.0,799.09,39.08,1723955581609
sensor_1,18.03,1011.62,48.08,1723955581609
sensor_2,22.33,1197.11,57.25,1723955581609
sensor_0,14.32,798.77,39.05,1723955581619
sensor_1,18.54,1011.71,48.16,1723955581619
sensor_2,22.51,1197.36,57.27,1723955581619
sensor_0,14.09,798.95,39.24,1723955581629
sensor_1,18.31,1011.78,48.38,1723955581629
sensor_2,22.42,1197.23,57.57,1723955581629
sensor_0,14.24,798.81,39.12,1723955581640
sensor_1,18.1,1011.16,48.39,1723955581640
sensor_2,22.68,1197.75,57.59,1723955581640
sensor_0,14.19,799.4,39.12,1723955581650
sensor_1,18.21,1011.95,48.52,1723955581650
sensor_2,22.67,1197.96,57.65,1723955581650
sensor_0,14.16,798.82,39.33,1723955581660
sensor_1,18.19,1012.02,48.39,1723955581660
sensor_2,22.79,1197.3,57.74,1723955581660
sensor_0,14.23,799.07,39.29,1723955581671
sensor_1,18.32,1011.29,48.51,1723955581671
sensor_2,22.84,1198.12,57.72,1723955581671
sensor_0,14.35,799.07,39.24,1723955581681
sensor_1,18.86,1011.78,48.47,1723955581681
sensor_2,22.9,1197.64,57.83,1723955581681
sensor_0,14.54,798.87,39.36,1723955581691
sensor_1,18.85,1011.92,48.7,1723955581691
sensor_2,22.87,1197.69,58.05,1723955581691
sensor_0,14.52,799.83,39.31,1723955581701
sensor_1,19.0,1011.52,48.9,1723955581701
sensor_2,23.09,1198.65,58.12,1723955581701
sensor_0,14.28,799.06,39.41,1723955581711
sensor_1,18.85,1011.98,48.8,1723955581712
sensor_2,23.08,1198.81,58.37,1723955581712
sensor_0,14.29,799.33,39.4,1723955581722
sensor_1,18.8,1012.65,49.03,1723955581722
sensor_2,23.46,1198.26,58.4,1723955581722
sensor_0,14.5,799.95,39.41,1723955581732
sensor_1,18.83,1011.72,49.14,1723955581732
sensor_2,23.63,1198.75,58.42,1723955581732
sensor_0,14.6,799.89,39.48,1723955581742
sensor_1,19.1,1012.93,49.16,1723955581742
sensor_2,23.53,1198.92,58.54,1723955581742
sensor_0,14.75,799.44,39.65,1723955581752
sensor_1,19.24,1012.1,49.27,1723955581753
sensor_2,23.59,1198.83,58.89,1723955581753
sensor_0,14.54,799.63,39.63,1723955581763
sensor_1,19.11,1012.51,49.21,1723955581763
sensor_2,23.69,1199.37,58.88,1723955581763
sensor_0,14.74,800.05,39.74,1723955581773
sensor_1,19.39,1013.08,49.46,1723955581773
sensor_2,24.05,1198.7,59.03,1723955581773
sensor_0,14.72,800.14,39.76,1723955581783
sensor_1,19.74,1012.41,49.48,1723955581783
sensor_2,24.07,1199.48,59.19,1723955581783
sensor_0,14.63,799.3,39.76,1723955581794
sensor_1,19.74,1012.7,49.69,1723955581794
sensor_2,24.35,1198.83,59.43,1723955581794
sensor_0,14.85,800.08,39.78,1723955581804
sensor_1,19.51,1012.99,49.53,1723955581804
sensor_2,24.72,1199.56,59.4,1723955581804
sensor_0,14.76,799.4,39.88,1723955581814
sensor_1,19.84,1013.1,49.82,1723955581814
sensor_2,24.47,1199.46,59.74,1723955581814
sensor_0,15.08,800.37,39.86,1723955581824
sensor_1,19.78,1013.56,49.8,1723955581824
sensor_2,24.67,1200.14,59.73,1723955581824
sensor_0,15.01,800.33,39.9,1723955581834
sensor_1,19.98,1013.3,50.05,1723955581835
sensor_2,24.87,1200.29,59.92,1723955581835
sensor_0,15.15,799.61,39.97,1723955581845
sensor_1,20.28,1013.36,50.02,1723955581845
sensor_2,25.26,1199.8,60.08,1723955581845
sensor_0,14.92,799.75,40.14,1723955581855
sensor_1,20.27,1013.18,50.2,1723955581855
sensor_2,25.03,1199.93,60.36,1723955581856
sensor_0,15.1,800.05,40.19,1723955581866
sensor_1,20.3,1012.94,50.27,1723955581866
sensor_2,25.29,1199.97,60.42,1723955581866
sensor_0,15.1,800.22,40.21,1723955581876
sensor_1,20.17,1013.86,50.48,1723955581876
sensor_2,25.76,1200.62,60.48,1723955581876
sensor_0,15.19,800.71,40.27,1723955581886
sensor_1,20.6,1013.16,50.41,1723955581886
sensor_2,25.61,1200.77,60.68,1723955581886
sensor_0,15.32,800.06,40.38,1723955581896
sensor_1,20.68,1013.79,50.67,1723955581897
sensor_2,25.61,1201.1,60.81,1723955581897
sensor_0,15.26,799.89,40.36,1723955581907
sensor_1,20.85,1013.75,50.69,1723955581907
sensor_2,26.17,1200.76,60.88,1723955581907
sensor_0,15.39,800.41,40.35,1723955581917
sensor_1,20.81,1013.46,50.81,1723955581917
sensor_2,26.16,1200.87,61.17,1723955581917
sensor_0,15.57,800.7,40.49,1723955581927
sensor_1,20.56,1014.0,50.94,1723955581927
sensor_2,26.35,1201.47,61.33,1723955581927
sensor_0,15.66,800.43,40.48,1723955581937
sensor_1,21.06,1013.83,50.94,1723955581937
sensor_2,26.52,1201.23,61.3,1723955581937
sensor_0,15.62,800.82,40.48,1723955581947
sensor_1,20.9,1013.74,51.03,1723955581948
sensor_2,26.51,1201.15,61.54,1723955581948
sensor_0,15.53,800.19,40.59,1723955581958
sensor_1,21.01,1014.78,51.01,1723955581958
sensor_2,26.65,1201.59,61.63,1723955581958
sensor_0,15.77,800.91,40.62,1723955581968
sensor_1,20.99,1014.96,51.15,1723955581968
sensor_2,26.82,1201.46,61.79,1723955581968
sensor_0,15.45,800.17,40.61,1723955581978
sensor_1,21.3,1014.98,51.2,1723955581978
sensor_2,27.01,1202.18,61.87,1723955581978
sensor_0,15.75,800.96,40.7,1723955581988
sensor_1,21.38,1014.49,51.28,1723955581989
sensor_2,27.14,1201.65,62.01,1723955581989
sensor_0,15.65,801.15,40.73,1723955581999
sensor_1,21.29,1014.25,51.3,1723955581999
sensor_2,26.99,1202.61,62.0,1723955581999
sensor_0,15.56,800.3,40.74,1723955582009
sensor_1,21.47,1014.81,51.42,1723955582009
sensor_2,27.11,1202.29,62.17,1723955582009
sensor_0,15.91,800.89,40.73,1723955582019
sensor_1,21.28,1014.5,51.68,1723955582019
sensor_2,27.1,1202.15,62.39,1723955582019
sensor_0,15.78,800.95,40.73,1723955582029
sensor_1,21.41,1015.13,51.64,1723955582030
sensor_2,27.5,1202.73,62.45,1723955582030
sensor_0,15.89,801.33,40.85,1723955582040
sensor_1,21.47,1014.97,51.58,1723955582040
sensor_2,27.41,1202.45,62.57,1723955582040
sensor_0,15.8,801.25,40.82,1723955582050
sensor_1,21.88,1014.91,51.6,1723955582050
sensor_2,27.58,1202.1,62.62,1723955582050
sensor_0,15.93,800.7,40.79,1723955582060
sensor_1,21.66,1014.55,51.75,1723955582060
sensor_2,27.83,1202.9,62.68,1723955582060
sensor_0,15.97,800.78,40.93,1723955582071
sensor_1,21.64,1014.53,51.75,1723955582071
sensor_2,27.59,1202.5,62.75,1723955582071
sensor_0,15.82,800.92,40.96,1723955582081
sensor_1,22.02,1015.15,51.9,1723955582081
sensor_2,27.97,1202.29,62.79,1723955582081
sensor_0,16.09,800.59,40.93,1723955582091
sensor_1,21.83,1015.52,51.96,1723955582091
sensor_2,27.67,1202.66,62.74,1723955582091
sensor_0,16.15,801.34,40.95,1723955582101
sensor_1,21.82,1015.74,51.84,1723955582101
sensor_2,27.91,1202.47,62.97,1723955582101
sensor_0,16.03,800.77,41.06,1723955582112
sensor_1,21.72,1015.47,51.85,1723955582112
sensor_2,27.89,1202.52,62.99,1723955582112
sensor_0,16.06,800.71,40.93,1723955582122
sensor_1,21.99,1015.55,51.91,1723955582122
sensor_2,27.95,1202.61,63.0,1723955582122
sensor_0,16.18,800.71,40.93,1723955582132
sensor_1,21.78,1015.6,51.9,1723955582132
sensor_2,28.18,1203.09,62.97,1723955582132
sensor_0,15.88,800.78,41.05,1723955582142
sensor_1,22.27,1015.65,52.01,1723955582142
sensor_2,27.92,1202.57,63.04,1723955582142
sensor_0,16.13,801.37,41.04,1723955582152
sensor_1,22.18,1015.74,52.1,1723955582153
sensor_2,28.17,1202.5,62.98,1723955582153
sensor_0,16.1,800.99,40.95,1723955582163
sensor_1,22.1,1015.19,51.99,1723955582163
sensor_2,27.76,1203.17,62.96,1723955582164
sensor_0,16.12,801.21,41.02,1723955582174
sensor_1,22.2,1015.52,52.06,1723955582174
sensor_2,28.1,1203.19,63.08,1723955582174
sensor_0,15.87,800.74,40.95,1723955582184
sensor_1,22.03,1015.64,51.85,1723955582184
sensor_2,27.73,1203.23,62.94,1723955582184
sensor_0,15.9,800.49,40.94,1723955582194
sensor_1,21.77,1015.26,51.9,1723955582194
sensor_2,28.15,1202.72,62.91,1723955582194
sensor_0,16.03,800.69,41.04,1723955582205
sensor_1,21.76,1014.69,52.1,1723955582205
sensor_2,28.05,1202.52,62.95,1723955582205
sensor_0,16.16,801.07,41.01,1723955582216
sensor_1,21.79,1015.59,52.01,1723955582217
sensor_2,28.02,1202.99,62.95,1723955582217
sensor_0,16.05,801.25,40.97,1723955582227
sensor_1,22.03,1015.04,52.04,1723955582227
sensor_2,27.95,1202.86,62.95,1723955582227
sensor_0,16.08,800.71,41.01,1723955582237
sensor_1,21.78,1015.1,51.96,1723955582237
sensor_2,27.84,1202.6,62.91,1723955582237
sensor_0,16.1,800.95,40.85,1723955582250
sensor_1,22.08,1014.68,51.82,1723955582250
sensor_2,27.99,1203.19,62.75,1723955582250
sensor_0,15.85,801.19,40.92,1723955582260
sensor_1,22.0,1014.56,51.82,1723955582260
sensor_2,27.53,1202.26,62.72,1723955582260
sensor_0,15.72,800.44,40.84,1723955582270
sensor_1,21.69,1015.08,51.84,1723955582270
sensor_2,27.42,1203.14,62.64,1723955582270
sensor_0,15.79,801.32,40.8,1723955582281
sensor_1,21.81,1015.07,51.81,1723955582281
sensor_2,27.49,1202.07,62.45,1723955582281
sensor_0,15.81,800.66,40.78,1723955582291
sensor_1,21.66,1015.15,51.57,1723955582291
sensor_2,27.25,1202.86,62.54,1723955582291
sensor_0,15.64,800.67,40.7,1723955582301
sensor_1,21.72,1014.68,51.51,1723955582301
sensor_2,27.24,1201.88,62.47,1723955582301
sensor_0,15.58,800.7,40.76,1723955582311
sensor_1,21.75,1015.28,51.65,1723955582311
sensor_2,27.44,1202.7,62.25,1723955582311
sensor_0,15.68,800.74,40.7,1723955582321
sensor_1,21.43,1014.86,51.45,1723955582322
sensor_2,27.03,1201.92,62.17,1723955582322
sensor_0,15.78,801.0,40.62,1723955582332
sensor_1,21.3,1014.04,51.31,1723955582332
sensor_2,27.27,1202.51,62.02,1723955582332
sensor_0,15.82,800.87,40.61,1723955582342
sensor_1,21.34,1014.96,51.32,1723955582342
sensor_2,27.07,1202.32,61.84,1723955582342
sensor_0,15.52,800.5,40.61,1723955582352
sensor_1,21.51,1014.92,51.3,1723955582352
sensor_2,26.8,1201.85,61.94,1723955582352
sensor_0,15.38,800.12,40.66,1723955582363
sensor_1,20.97,1013.92,51.12,1723955582363
sensor_2,26.54,1201.53,61.78,1723955582363
sensor_0,15.59,800.89,40.51,1723955582373
sensor_1,21.06,1014.82,51.09,1723955582373
sensor_2,26.43,1201.94,61.65,1723955582373
sensor_0,15.59,800.34,40.39,1723955582383
sensor_1,21.12,1014.7,50.9,1723955582383
sensor_2,26.43,1201.63,61.51,1723955582383
sensor_0,15.52,800.63,40.39,1723955582393
sensor_1,20.88,1014.57,50.91,1723955582393
sensor_2,26.17,1201.5,61.38,1723955582393
sensor_0,15.32,800.42,40.3,1723955582404
sensor_1,20.58,1014.05,50.88,1723955582404
sensor_2,26.05,1201.53,61.24,1723955582404
sensor_0,15.42,800.59,40.31,1723955582414
sensor_1,20.69,1014.25,50.78,1723955582414
sensor_2,26.22,1201.14,61.13,1723955582414
sensor_0,15.2,800.45,40.26,1723955582424
sensor_1,20.52,1014.23,50.69,1723955582424
sensor_2,26.01,1201.05,60.86,1723955582424
sensor_0,15.2,800.51,40.31,1723955582434
sensor_1,20.5,1014.15,50.38,1723955582434
sensor_2,25.91,1200.72,60.83,1723955582434
sensor_0,15.4,800.34,40.3,1723955582445
sensor_1,20.13,1014.18,50.42,1723955582445
sensor_2,25.69,1200.31,60.71,1723955582445
sensor_0,15.31,799.98,40.2,1723955582455
sensor_1,20.24,1013.22,50.21,1723955582455
sensor_2,25.4,1200.31,60.36,1723955582455
sensor_0,15.12,800.01,40.11,1723955582465
sensor_1,19.94,1013.29,50.24,1723955582465
sensor_2,25.29,1200.56,60.25,1723955582465
sensor_0,15.08,800.18,40.12,1723955582475
sensor_1,19.95,1013.96,50.08,1723955582475
sensor_2,25.04,1199.74,60.08,1723955582475
sensor_0,15.2,799.81,39.95,1723955582486
sensor_1,19.76,1013.57,49.92,1723955582486
sensor_2,24.78,1199.71,60.08,1723955582486
sensor_0,14.97,799.85,39.86,1723955582496
sensor_1,19.98,1013.24,49.93,1723955582496
sensor_2,24.66,1199.68,59.77,1723955582496
sensor_0,14.94,800.14,40.01,1723955582506
sensor_1,19.99,1012.52,49.76,1723955582506
sensor_2,24.93,1199.99,59.79,1723955582506
sensor_0,14.85,799.73,39.91,1723955582516
sensor_1,19.45,1013.27,49.7,1723955582517
sensor_2,24.72,1199.61,59.5,1723955582517
sensor_0,14.88,799.59,39.76,1723955582527
sensor_1,19.67,1013.4,49.62,1723955582527
sensor_2,24.56,1199.27,59.44,1723955582527
sensor_0,14.63,800.24,39.83,1723955582537
sensor_1,19.59,1012.72,49.43,1723955582537
sensor_2,24.11,1199.42,59.29,1723955582537
sensor_0,14.59,800.03,39.73,1723955582547
sensor_1,19.33,1012.47,49.5,1723955582547
sensor_2,24.15,1199.16,59.13,1723955582547
sensor_0,14.48,799.76,39.68,1723955582557
sensor_1,19.19,1012.78,49.24,1723955582558
sensor_2,24.22,1198.93,58.93,1723955582558
sensor_0,14.56,799.82,39.71,1723955582568
sensor_1,19.12,1011.95,49.31,1723955582568
sensor_2,23.68,1198.9,58.84,1723955582568
sensor_0,14.63,799.42,39.49,1723955582578
sensor_1,18.88,1012.53,49.17,1723955582578
sensor_2,23.83,1198.25,58.66,1723955582578
sensor_0,14.52,799.79,39.6,1723955582588
sensor_1,18.97,1012.8,48.98,1723955582588
sensor_2,23.48,1198.54,58.67,1723955582588
sensor_0,14.45,799.96,39.45,1723955582598
sensor_1,18.89,1011.74,49.04,1723955582599
sensor_2,23.29,1198.36,58.4,1723955582599
sensor_0,14.54,799.58,39.44,1723955582610
sensor_1,19.0,1012.69,49.02,1723955582610
sensor_2,23.22,1198.72,58.44,1723955582610
sensor_0,14.59,799.09,39.46,1723955582620
sensor_1,19.05,1011.82,48.86,1723955582620
sensor_2,23.05,1198.08,58.24,1723955582620
sensor_0,14.25,799.03,39.27,1723955582630
sensor_1,18.43,1011.5,48.73,1723955582630
sensor_2,23.15,1197.58,58.07,1723955582630
sensor_0,14.32,798.99,39.37,1723955582640
sensor_1,18.88,1012.36,48.73,1723955582640
sensor_2,22.98,1198.03,57.96,1723955582640
sensor_0,14.45,798.79,39.39,1723955582650
sensor_1,18.37,1012.14,48.44,1723955582650
sensor_2,23.06,1198.05,57.88,1723955582650
sensor_0,14.23,799.45,39.19,1723955582661
sensor_1,18.48,1011.78,48.39,1723955582661
sensor_2,22.72,1197.52,57.79,1723955582661
sensor_0,14.14,798.74,39.24,1723955582671
sensor_1,18.5,1011.82,48.32,1723955582671
sensor_2,22.47,1197.64,57.66,1723955582671
sensor_0,14.11,799.59,39.22,1723955582681
sensor_1,18.17,1011.71,48.38,1723955582681
sensor_2,22.73,1198.11,57.51,1723955582681
sensor_0,13.98,799.5,39.1,1723955582691
sensor_1,18.13,1011.53,48.25,1723955582691
sensor_2,22.52,1197.47,57.59,1723955582691
sensor_0,14.04,799.24,39.19,1723955582701
sensor_1,18.08,1011.64,48.41,1723955582701
sensor_2,22.61,1197.87,57.35,1723955582701
sensor_0,13.93,799.31,39.14,1723955582712
sensor_1,18.48,1011.78,48.18,1723955582712
sensor_2,22.41,1196.98,57.33,1723955582712
sensor_0,14.02,798.67,39.13,1723955582722
sensor_1,18.04,1011.61,48.08,1723955582722
sensor_2,22.27,1197.58,57.37,1723955582722
sensor_0,13.89,798.73,38.99,1723955582732
sensor_1,18.33,1011.18,48.07,1723955582732
sensor_2,22.2,1196.8,57.27,1723955582732
sensor_0,13.86,799.49,39.02,1723955582742
sensor_1,18.34,1011.86,48.0,1723955582742
sensor_2,22.33,1197.23,57.18,1723955582742
sensor_0,14.19,798.67,39.04,1723955582752
sensor_1,18.03,1011.32,48.1,1723955582753
sensor_2,22.07,1196.81,57.13,1723955582753
sensor_0,13.83,799.28,38.96,1723955582763
sensor_1,17.8,1010.95,48.14,1723955582763
sensor_2,22.25,1196.78,57.13,1723955582763
sensor_0,14.0,799.37,38.95,1723955582773
sensor_1,18.1,1011.13,48.01,1723955582773
sensor_2,22.15,1197.33,57.11,1723955582773
sensor_0,14.07,799.19,38.96,1723955582783
sensor_1,18.3,1011.55,48.16,1723955582783
sensor_2,22.09,1196.56,57.1,1723955582783
sensor_0,14.07,798.94,39.04,1723955582794
sensor_1,17.81,1010.69,48.02,1723955582794
sensor_2,21.99,1197.36,56.9,1723955582794
sensor_0,13.88,799.17,39.1,1723955582804
sensor_1,18.24,1011.52,48.12,1723955582804
sensor_2,22.1,1196.6,56.94,1723955582804
sensor_0,13.95,798.59,38.98,1723955582814
sensor_1,18.12,1010.93,47.9,1723955582814
sensor_2,22.16,1197.29,57.04,1723955582814
sensor_0,13.96,799.05,38.97,1723955582824
sensor_1,18.16,1010.93,48.06,1723955582824
sensor_2,22.07,1196.57,57.06,1723955582824
sensor_0,14.14,799.16,38.95,1723955582834
sensor_1,17.82,1011.41,48.16,1723955582835
sensor_2,21.85,1196.88,57.11,1723955582835
sensor_0,13.82,798.85,38.95,1723955582845
sensor_1,18.21,1011.65,48.06,1723955582845
sensor_2,21.89,1197.21,57.08,1723955582845
sensor_0,13.94,798.79,39.05,1723955582855
sensor_1,17.94,1011.87,48.03,1723955582855
sensor_2,22.02,1197.55,57.0,1723955582855
sensor_0,14.11,799.35,39.13,1723955582865
sensor_1,17.8,1011.22,48.14,1723955582865
sensor_2,21.89,1197.38,57.22,1723955582865
sensor_0,13.87,799.06,39.14,1723955582875
sensor_1,18.39,1011.29,48.14,1723955582875
sensor_2,22.39,1197.16,57.12,1723955582875
sensor_0,13.89,799.45,39.09,1723955582886
sensor_1,18.3,1011.84,48.26,1723955582886
sensor_2,22.3,1197.37,57.21,1723955582886
sensor_0,14.07,799.35,39.07,1723955582896
sensor_1,17.94,1011.7,48.04,1723955582897
sensor_2,22.21,1197.32,57.22,1723955582897
sensor_0,14.09,799.22,39.18,1723955582907
sensor_1,18.12,1012.0,48.13,1723955582907
sensor_2,22.28,1197.18,57.31,1723955582907
sensor_0,13.97,799.4,39.12,1723955582917
sensor_1,18.09,1011.56,48.33,1723955582917
sensor_2,22.63,1196.98,57.44,1723955582917
sensor_0,14.36,799.06,39.25,1723955582927
sensor_1,18.22,1012.0,48.25,1723955582927
sensor_2,22.37,1197.48,57.6,1723955582927
sensor_0,14.36,798.74,39.19,1723955582937
sensor_1,18.65,1011.72,48.45,1723955582937
sensor_2,22.49,1198.05,57.45,1723955582937
sensor_0,14.15,799.19,39.23,1723955582948
sensor_1,18.62,1011.51,48.56,1723955582948
sensor_2,22.49,1197.44,57.76,1723955582948
sensor_0,14.44,799.1,39.33,1723955582958
sensor_1,18.39,1011.39,48.55,1723955582958
sensor_2,22.79,1197.37,57.83,1723955582958
sensor_0,14.41,799.72,39.35,1723955582968
sensor_1,18.5,1011.78,48.65,1723955582968
sensor_2,22.89,1197.79,57.75,1723955582968
sensor_0,14.21,799.65,39.32,1723955582978
sensor_1,18.45,1011.57,48.67,1723955582978
sensor_2,23.18,1197.83,58.0,1723955582978
sensor_0,14.41,798.98,39.34,1723955582988
sensor_1,18.73,1012.06,48.74,1723955582989
sensor_2,23.15,1197.8,58.14,1723955582989
sensor_0,14.3,799.52,39.46,1723955582999
sensor_1,19.01,1011.46,48.84,1723955582999
sensor_2,22.99,1197.81,58.25,1723955582999
sensor_0,14.38,799.64,39.47,1723955583009
sensor_1,18.78,1012.21,48.84,1723955583009
sensor_2,23.36,1198.54,58.21,1723955583009
sensor_0,14.33,799.53,39.51,1723955583019
sensor_1,19.01,1012.15,48.88,1723955583019
sensor_2,23.68,1198.34,58.51,1723955583019
sensor_0,14.54,799.57,39.61,1723955583029
sensor_1,19.18,1012.8,48.96,1723955583029
sensor_2,23.55,1198.69,58.51,1723955583029
sensor_0,14.38,799.6,39.62,1723955583040
sensor_1,19.41,1012.83,49.07,1723955583040
sensor_2,23.73,1198.48,58.7,1723955583040
sensor_0,14.57,799.17,39.62,1723955583050
sensor_1,18.95,1012.63,49.24,1723955583050
sensor_2,23.9,1199.22,58.94,1723955583050
sensor_0,14.84,800.07,39.61,1723955583060
sensor_1,19.45,1012.56,49.45,1723955583060
sensor_2,23.99,1199.25,58.98,1723955583060
sensor_0,14.74,799.66,39.73,1723955583071
sensor_1,19.33,1012.61,49.4,1723955583071
sensor_2,24.05,1198.87,59.12,1723955583071
sensor_0,14.58,799.44,39.84,1723955583081
sensor_1,19.54,1012.37,49.48,1723955583081
sensor_2,24.04,1199.63,59.26,1723955583081
sensor_0,14.73,799.62,39.83,1723955583091
sensor_1,19.86,1013.23,49.55,1723955583091
sensor_2,24.17,1199.12,59.33,1723955583091
sensor_0,14.98,800.11,39.8,1723955583101
sensor_1,19.81,1012.56,49.67,1723955583101
sensor_2,24.63,1199.99,59.6,1723955583101
sensor_0,15.09,799.68,39.88,1723955583111
sensor_1,20.03,1012.49,49.74,1723955583112
sensor_2,24.68,1199.86,59.7,1723955583112
sensor_0,15.13,799.73,40.0,1723955583122
sensor_1,19.94,1013.62,49.91,1723955583122
sensor_2,25.0,1199.85,59.82,1723955583122
sensor_0,15.04,799.63,39.94,1723955583132
